frasa
data raya
data relevan
data sekunder
data tertulis
data warisan
datang bulan
datang hati
dataran abisal
dataran banjir
dataran rendah
dataran tinggi
datu banan
datu petinggi
datu rawan
datuk nenek
datuk poyang
datung banua
daulat tuanku
daun bambu
daun bangun-bangun
daun basil
daun berlangkas
daun biji kacang
daun buah
daun burung
daun ceki
daun cemcem
daun dayung
daun dolar
daun duduk
daun encok
daun gagang
daun gantilan
daun gatal
daun hidup
daun inggu
daun insulin
daun jendela
daun kardemon
daun kari
daun kelopak
daun kentut
daun kepialu
daun ketumbar
daun koka
daun kurap
daun lalu
daun lembaga
daun lidah
daun luah
daun mahkota
daun majemuk
daun mangkok
daun meja
daun muda
daun mulas
daun mules
daun nasi
daun neraca
daun nipah dikatakan daun abu
daun padi
daun pegagan
daun pelindung
daun penumpu
daun pintu
daun poko
daun rahat
daun rambu
daun sambang darah
daun sejuk
daun semunian
daun sendok
daun sepenuh
daun siar
daun sinar
daun sipat
daun swanggi
daun tampar
daun tangguh
daun tau
daun teh
daun telinga
daun terup
daun tikusan
daun tunggal
daun tunjang
daun ungu
daun urat
daur besar
daur hidrologi
daur hidup
daur hidup pengembangan sistem
daur hidup sistem
daur iklim
daur karbon
daur kecil
daur niaga
daur ulang
dawai duri
dawai gelang
daya abar
daya adaptasi
daya aerobik
daya air
daya anaerob
daya anaerobik
daya angin
daya angkat
daya angkut
daya antisipasi
daya apung
daya baca
daya batin
daya beli
daya bertelur
daya cengkeram
daya cerap
daya cerna
daya cipta
daya dukung
daya eksternal
daya gabung
daya gaib
daya genggam
daya gerak
daya gesek
daya guna
daya hantar
daya hidup
daya ilokusi
daya ingat
daya internal
daya juang
daya kecambah
daya kerja
daya kompresi diska
daya kreasi
daya kuda
daya kupas
daya muat
daya olah
daya pancar
daya pendinginan
daya penguapan
daya penurunan
daya penyinaran
daya perbawa
daya percepatan
daya perlambatan
daya pikir
daya rasa
daya rem
daya saing
daya serap
daya suai
daya tahan
daya tahan mutlak
daya tahan otot
daya tahan statis
daya tampung
daya tanggap
daya tangkap
daya tarik
daya tetas
daya tolak magnet
daya upaya
daya usaha
dayak dusun malang
dayak jongkang
dayak kayan mendalam
dayak lara
dayak lara'
dayak laut
dayak lebong
dayak lun dayeh
dayak luru
dayak luru'
dayak ma'anyan
dayak maanyan
dayak maloh
dayak medang
dayak menyuke
dayak modang
dayak punan
dayak ronduk
dayak saban
dayak sadong
dayak sarbas
dayak sebaruk
dayak sebayau
dayak seberuang
dayak segayi
dayak sekadau
dayak selako
dayak selungai
dayak seru
dayak siang
dayak simbakong
dayak skrang
dayak sujau
dayak sum
dayak sungkung
dayak suruk
dayak taba
dayak tagal
dayak tagalan
dayung batang
dayung gebeng
dayung kebas
dayung merpati sekawan
dayung peminggang
dayung tudung belanga
daâ€™wah bil-lisänil-maqäl
daâ€™wah bil-á¸¥äl
de facto
de jure
de novo
debaran jantung
debat kusir
debit air
debit bank
debit hujan
debit limpasan hujan
debitur grup
debitur tereksekusi
debu batu
debu embus
debu kosmik
debu layang
debu meteor
debu vulkanik
decak kagum
decimal classification
decu belang
dedemit maya
defensi afirmatif
defensi kegilaan
definisi berputar
definisi biverbal
definisi demonstratif
definisi melingkar
definisi metaforis
definisi nominal
definisi ostensif
definisi riel
definisi sinonim
definisi tinggi
defisiensi kromium
defisit anggaran
defisit atensi
defisit kalori
defisit wisatawan
deformasi batuan
deformasi plastik
degar degar merpati
degenerasi makular
degum degam
dei gratia
dekat bau tahi
dekat dapat ditunjal
dekat di hati
dekat rezekinya
deklarasi nasional
deklarasi pabean
deklinasi kompas
deklinasi kuat
deklinasi lemah
deklinasi negatif
deklinasi positif
dekomposer aerobik
dekomposer anaerobik
dekret presiden
delapan jam
delapan tapak bayang-bayang
delegasi wewenang
deli serdang
delik adat
delik aduan
delik air
delik bangas
delik berlanjut
delik bukit
delik culpa
delik dolus
delik jambu putih
delik limau manis
delik murni
delik pers
delik putih
delik selesai
delik susila
delik tembaga
delima burung
delima gading
delima hutan
delima katik
delima kuning
delima merah
delima putih
delima serikaya
delirium emosional
delirium tremens
delusi persekusi
delusi skizofrenia
demam berdarah
demam berganti hari
demam berselang
demam cupak
demam dingin
demam esek
demam gigil
demam kamera
demam keong
demam kepialu
demam ketulangan
demam kuning
demam kura
demam kura-kura
demam lapangan
demam malaria
demam mengambuh
demam panas
demam panggung
demam parit
demam puyuh
demam sejuk
demam selesma
demam skarlatina
demam susu
demam texas
demensia prekoks
demensia senilis
demi pension
demi selangkah
demilitarized zone
demografi bahasa
demokrasi absolut
demokrasi ekonomi
demokrasi formal
demokrasi langsung
demokrasi liberal
demokrasi material
demokrasi pancasila
demokrasi perwakilan
demokrasi plutokrat
demokrasi politik
demokrasi terpimpin
demokrasi tidak langsung
den bravo
den haag
denah duga
denah evakuasi
denah jahat
denda adat
denda administratif
denda kubra
denda pati
denda paturunan
denda uang
dendam berahi
dendam kesumat
dendang air
dendang laut
dendeng ikan
dengan demikian
dengan kata lain
dengan keringatnya sendiri
dengan sendirinya
dengan sesendok madu dapat lebih banyak ditangkap serangga daripada dengan cuka sesendok
dengar pendapat
dengki hati
denyut jantung
denyut nadi
deo gratias
deodoran batang
deodoran oles
deodoran semprot
depa agung
dependensi mutual
dependensi unilateral
deplesi garam
deposito antarbank
deposito berjangka
deposito primer
depot logistik
depresi agitatif
depresi balik
depresi bola basah
depresi ekstrem
depresi klinis
depresi manik
depresi maternal
depresi mayor
depresi oklusi
depresi orografis
depresi pascalahir
depresi pascapersalinan
depresi perinatal
depresi prenatal
depresi pusat
depresi tersenyum
depresi tropis
depresi utama
deprivasi maternal
deprivasi sosial
deprivasi tidur
deputi manajer
deputi perdana menteri
derajat busur
derajat hari
derajat keasaman
derajat kebebasan
derajat kekerabatan
derajat kelvin
derajat panas
derajat penjenuhan
derajat polimerisasi
derap langkah
derau galaksi
derau putih
derau tanah
derek portal
derek truk
deret acak
deret aritmetika
deret galvanik
deret geometri
deret harmonik
deret hitung
deret konsonan
deret selang-seling
deret ukur
deret vokal
deret waktu
deretan dialog
deretan set bawah
derivasi balik
derivasi nol
dermatitis atopik
dermatitis perioral
desa abdi
desa kaputihan
desa merah
desa mijen
desa pakuncen
desa perdikan
desa peristiwa
desa praja
desa siaga
desa swadaya
desa swakarya
desa swasembada
desa wisata
desa wisma
desain adaptif
desain antarmuka pengguna
desain atas-bawah
desain awal
desain bangunan
desain bawah-atas
desain berbantuan komputer
desain berorientasi objek
desain eksperimental
desain evolusioner
desain fungsional
desain gerakan
desain grafis
desain inkremental
desain iteratif
desain kostum
desain modular
desain program
desain sistem
desain terinci
desain terstruktur
desainer kostum
desainer web
desensitisasi sistematik
desentralisasi fungsional
desentralisasi kebudayaan
desentralisasi politik
deskripsi struktur
detak hati
detak jam
detak jantung
deteksi gerak
detektor bom
detektor gerak
detektor kebakaran
detektor kebohongan
detergen telur
deteriorasi mental
determinasi budaya
determinisme ekonomi
determinisme geografis
determinisme kebudayaan
detikan kalbu
detoks digital
detonator pemicu
deus ex machina
deutschland ã¼ber alles
deux piã¨ces
deviasi searah
deviasi sekat
devisa terblokir
dewa agung
dewa api
dewa ayu
dewa perang
dewa raja
dewan direksi
dewan juri
dewan keamanan
dewan kehormatan
dewan kesenian
dewan komisaris
dewan mahasiswa
dewan menteri
dewan moneter
dewan nasional
dewan pemerintah daerah
dewan penasihat
dewan pengawas
dewan pengawas keuangan
dewan penyantun
dewan perancang
dewan pers
dewan pertimbangan
dewan pertimbangan agung
dewan perwakilan rakyat
dewan perwakilan rakyat daerah
dewan pimpinan
dewasa kelamin
dewata mulia raya
dewi fortuna
dewi langit
dewi malam
dewi padi
dewi pertiwi
dewi sri
di atas
di bawah
di bawah perintah pengawasan
di bawah sumpah
di bawah tanah
di bawah tangan
di bawah umur
di bibir mata
di dalam bagai empedu
di dalam pahit
di dalam tangan
di gurun dirangkakkan (ditanjakkan)
di hati jangan
di kolong langit
di luar berisi di dalam kosong
di mana
di mana boleh mendapat sagu
di mana-mana
di manakah berteras kayu mahang
di muka (di puncak) hidung
di padang sendiri berjingkat
di salto
di samping itu
di sana
di sana langit dijunjung
di sana tembikar tinggal
di sanalah musang meniti
di sini
di sisi lain
di situ
di situ air disauk
di situ langit dijunjung
di situlah cendawan tumbuh
di ujung lidah
dia dapat
dia orang
diabetes insipidus
diabetes melitus
diagnosis diferensial
diagnosis kerja
diagnosis medis
diagnosis pembanding
diagonal poligon
diagonal segi banyak
diagonal utama matriks
diagram adiabat
diagram adiabat semu
diagram alir data
diagram alir logika
diagram aliran data
diagram arus
diagram badan bebas
diagram balok
diagram blok
diagram gambar
diagram garis
diagram hamburan cahaya
diagram iklim
diagram ishikawa
diagram jaringan
diagram kenyamanan
diagram ketinggian awan
diagram klimatologi
diagram kutub nol
diagram lingkaran
diagram pai
diagram panah
diagram pencabangan
diagram pencar
diagram peta
diagram pias
diagram pohon
diagram silsilah
diagram sudut gerak
diagram tali
diagram tebar
diagram tulang ikan
diagram warnier-orr
dialah menggaruk
dialah yg berasa pedas (kepedasan)
dialah yg menggaruk
dialas bagai memengat
dialek regional
dialek sosial
dialek temporal
dialek tinggi
dialektologi kota
dialisis peritoneal
dialisis peritoreal
dialog bantuan
dialog batin
dialog horizontal
dialog interaktif
dialog internal
dialog pemancing
dialog pribadi
dialog vertikal
dialog wisata
diam di bandar tak meniru
diam seribu basa
diam ubi berisi
diam-diam ubi (berisi)
diameter jarum
diameter molekul
diameter parabola
dianggur mati
diare pelancong
diare persisten
diari hotel
diatesis aktif
diatesis eksudatif
diatesis medial
diatesis pasif
diatesis reflektif
diatesis resiprokal
dibagi menjadi area atau koridor yang lebih kecil sebagai hasil dari pengembangan tata guna lahan"
dibakar dia melilit puntung
dibawa (terbawa) arus
dibeli tempurung
diberi bertali panjang
diberi betis hendak paha
diberi kuku hendak menggarut
diberi sehasta hendak sedepa
diberi teberau
dibuang kain
dibubut mati
dibujurkan penyakit
dicabut mati
dichtung und wahrheit
didong alo
didong blang
didong jalu
didong laut
didong niet
didong tepok
dientak alu luncung
dies ater
dies faustus
dies natalis
diesel hidraulik
diet atkins
diet bebas jerawat
diet dadakan
diet detoks
diet dukan
diet gm
diet hay
diet karbo
diet karbohidrat rendah
diet keto
diet ketogenik
diet kombinasi
diet lengkap
diet makanan mentah
diet makrobiotik
diet mediterania
diet murni
diet paleo
diet panjang umur
diet pemulihan
diet praktis
diet rendah garam
diet rendah kolesterol
diet semimurni
diet suplemen
diet yoyo
dietisien masyarakat publik
diferensial semantis
diferensiasi usia
difteri kutaneus
diftong lebar
diftong naik
diftong sempit
diftong turun
difusi cahaya
difusi hukum
difusi leksikal
digdaya tanpa aji
digit biner
digit tanda
digit uji
digunakan sebagai bahan dasar pembuatan saus dan sup krim"
digunakan untuk mengayak tepung"
dihela pula
dihidangkan dengan atau tanpa hiasan"
dikecong pula
dikemudiankan menanduk
diksa widhi
dikte latihan
dikte sari
dikte ulangan
dilangkahi pedusi
dilapih kelembai
dilema moral
dilengah (dimabuk) beruk berayun
dilepaskan takut terbang
dililit yg panjang
dimabuk angan-angan
dimabuk bayang-bayang
dimabuk cinta
dimabuk nasib
dimakan pakaian
dimakan peluru
dimakan sumpah
dimakan tikus
dimakan umur
dimakan usia
dimasak dalam wajan datar"
dimensi empat
dimensi hukum
dimensi ruang vektor
dimensi satu
dimensi sebuah matriks
dina hari
dinamika balikan
dinamika kelompok
dinamika langsung
dinamika pembangunan
dinamika sosial
dinamisme komunikatif
dinamit gelatin
dinas (stasiun) meteorologi utama (kelas i)
dinas daerah
dinas intelijen
dinas jaga meteorologi
dinas meteorologi
dinas meteorologi penerbangan
dinas meteorologi wilayah
dinas pabean
dinas peternakan daerah
dinas rahasia
dinding api
dinding asam
dinding awan
dinding bata
dinding batu
dinding debu
dinding fohn
dinding fon
dinding sampai ke langit
dinding sekat
dingin hati
dingin kepala
dingin menyumsum
dingin tangan
dini hari
diode elektronika
dipagar ganjil
dipalu belah
dipanjat kena durinya
diperun kulambai
dipilih antah satu-satu
diplomasi bersenjata
diplomasi budaya
diplomasi intermestik
diplomasi lunak
diplomasi megafon
diplomasi preventif
diplomasi terbuka
dipukul ombak jatuh ke tepi
direct current
direktorat jenderal
direktori dua tingkat
direktori level tunggal
direktori rumah
direktori saat ini
direktur jenderal
direktur utama
direndam tak basah
direngkuh lutut sakit
dirintang siamang berbual
disabilitas fisik
disabilitas ganda
disabilitas grahita
disabilitas intelektual
disabilitas mental
disabilitas netra
disabilitas rungu
disabilitas sensorik
disabilitas wicara
disambar elang
disapa hantu
disapu allah
disc jockey
disekrup mati
diserakkan padi awak diimbaukan orang lain
diserap hantu
disfungsi ereksi
disimilasi dekat
disimilasi jauh
disimilasi progresif
disimilasi regresif
disiplin ilmiah
disiplin nasional
disisih bagai antah
disisih sebagai antah
disjecta membra
diska lepas
diskonto bank
diskonto bebas
diskonto berjangka
diskonto fungsional
diskonto hakiki
diskonto harga
diskonto kas
diskonto majemuk
diskonto obligasi
diskonto saham
diskonto sederhana
diskonto tunai
diskonto ulang
diskriminan persamaan polinomial
diskriminasi harga
diskriminasi kelamin
diskriminasi ras
diskriminasi rasial
diskriminasi sosial
diskriminator sirip
diskus biru
diskus cokelat
diskus invertebralis
diskus merah
diskusi kelompok terpumpun
diskusi panel
dislokasi kanan
dislokasi kiri
dislokasi kredit
dismorfia otot
disorganisasi perilaku
disparitas binokular
dispensasi perkawinan
dispenser air
dispersi kelompok
dispersi populasi
displaced persons
disrupsi sel
distilasi hampa
distilasi kesetimbangan
distorsi menghindar
distres personal
distribusi bimodal
distribusi komplementer
distribusi paritas
distribusi udara
ditambak spt kasur
ditampar tak kena
ditanak berderai
ditebuk (dikerobok) tikus
ditebuk tikus
ditendang ia tertawa
ditimang alun asmara
ditimpa daulat
ditimpa tangga
ditiup angin berkibar-kibaran
diuji sama merah
diversifikasi fiksasi
diversifikasi horizontal
diversifikasi risiko
diversifikasi vertikal
diversitas aspek
divide et impera
dividen akhir tahun
dividen akrual
dividen ekstra
dividen polis
dividen properti
dividen reguler
dividen saham
dividen sementara
dividen skrip
dividen tahunan
dividen tambahan
dividen tontine
dividen tumbuh
divisi kamar
dki jaya
do ut des
doa arwah
doa halimunan
doa kunut
doa pematah lidah
doa pengasih
doa sanjung
doa selamat
doctor honoris causa
doctor litterarum
doctor of philosophiae
doctor of science
doctor theologiae
doi danti
dok apung
dok benam
dok darat
dok gali
dok tarik
dokoh sehari bulan
dokter anak
dokter bedah
dokter forensik
dokter gigi
dokter gula
dokter hewan
dokter hotel
dokter jaga
dokter jawa
dokter jiwa
dokter kecil
dokter keluarga
dokter mata
dokter muda
dokter praktik umum
dokter pribadi
dokter spesialis
dokter umum
doktor kehormatan
doktrin hukum
dokumen medis
dokumen perjalanan
dokumen wisata
dokumentasi pengguna
dolce far niente
domain eminen
domain semantik
domba anakan
domba ekor gemuk
domba ekor kurus
domba ekor tipis
domba garut
domba keraman
domba liar
domba merino
domba pejantan
domba umbaran
domestic violence
dominasi fauna
dominasi flora
dominasi genetik
dominus vobiscum
dompet buku cek
dompet digital
dompet kacamata
dompet kartu
dompet koin
dompet kulit
dompet lipat
dompet paspor
dompet receh
don juan
donang sayang
donat kentang
dongeng sasakala
dongkrak ulir
donor universal
dorongan data
dorongan nafsu
dorongan nafsu mempertahankan diri
dorongan nafsu mempertahankan jenis
dorongan nafsu mengembangkan diri
dorongan nafsu seksual
dorongan sembur
dorongan sosial
dosa asal
dosa besar
dosa maut
dosa pokok
dosa waris
dosen luar biasa
dosen pembimbing
dosen tamu
dosen terbang
dosis ambang
dosis maut
dou matua
double agent
double entendre
dp tidak
dr. akup
dr. hc
dr. phil
drainase aerasi
drainase alamiah
drainase bawah permukaan
drainase induk
drainase lapangan
drainase permukaan
drainase terbuka
drama absurd
drama air
drama akademik
drama anjing
drama atenian
drama baca
drama banyolan
drama baru
drama berbingkai
drama bersajak
drama borjuis
drama cinta
drama daerah
drama dalam drama
drama dapur-cuci
drama dokumenter
drama domestik
drama duka
drama duka ria
drama eksistensialisme
drama epik
drama gembala desa
drama helenistik
drama heroik
drama keagamaan
drama kebangkitan
drama komedi
drama kontemporer
drama legitemet
drama liris
drama liturgis
drama mini kata
drama misteri
drama modern
drama moralis
drama neoklasik
drama non-puitis
drama objektif
drama parabel
drama pelayaran
drama pengorbanan
drama proletar
drama puitis
drama rakyat
drama realis
drama religius
drama ria
drama romantik
drama romawi
drama ruang keseharian
drama rumah tangga
drama satire
drama satu babak
drama sejarah
drama sekolah
drama serius
drama takdir
drama tari
drama tari timur
drama tendens
dramatis personae
drop shot
druwe dalem
druwe desa
dua badan
dua burung
dua terbilang
dua tiga pulau terlampaui
dualisme ekonomi
dualisme semantis
duda caluk
duda kembang
duduk belunjur
duduk berjuntai
duduk berkisar
duduk bersama berlapang-lapang
duduk bersila
duduk bersimpuh
duduk bertimpuh
duduk bertinggung
duduk bertongkat lutut
duduk dengan sukatan
duduk di ambung-ambung taji
duduk kijang
duduk menukuk
duduk perkara
duduk persoalan
duduk perut
duduk sama rendah
duduk sengkil
duduk seorang sempit-sempit
dugaan kebutuhan rerata
duit ayam
duit maya
duit selawat
duka cita
duka nestapa
duka ria
dukacita kematian
duktus empedu
duktus torakikus
dukun bayi
dukun beranak
dukun calak
dukun jampi
dukun japa
dukun klenik
dukun pangkeng
dukun santet
dukun siwer
dukun susuk
dukun tenung
dukun tiban
dukungan bahasa alami
dukungan sosial
dulang alas
dulang pelanda
dulang rendah
dulang tinggi
dunia akhirat
dunia anak-anak
dunia atas
dunia barat
dunia bawah
dunia bebas
dunia fana
dunia hewan
dunia hitam
dunia internasional
dunia ketiga
dunia luar
dunia maya
dunia merdeka
dunia paralel
dunia politik
dunia ramai
dunia timur
dunia tumbuh-tumbuhan
dunia wadak
dupleks hibrid
dura mater
durable goods
durasi inap
duri lengkung insang
duri tempel
durian belanda
durian kuning
durian pulu
durian tinggang
dusun pengasihan
duta besar
duta besar berkuasa penuh
duta keliling
dwi daya yudha
dwi dharma bhirawa yudha
dwifungsi abri
dwilingga salin suara
dwipurwa wisasena lingga
e pluribus unum
eau de cologne
eau de vie
ebi furai
ecce homo
eceng gondok
economische zaken
edan kasmaran
edema paru
edema pulmoner
edisi bajakan
edisi bintang
edisi ekstra
edisi khusus
edisi kritis
edisi kuarto
edisi kumpulan
edisi mewah
edisi murah
edisi naskah
edisi niaga
edisi pendahuluan
edisi revisi
edisi standar
editor bahasa
editor pengelola
editor penyelia
education permanente
efek aditif
efek auger
efek autokinetik
efek barnum
efek beragun aset
efek berganda
efek bola salju
efek bunyi
efek coriolis
efek demonstrasi
efek domino
efek ekor jas
efek erupsi
efek flynn
efek fotoelektrik
efek fotovoltaik
efek glikemik
efek halo
efek hawthorne
efek interferensi kontekstual
efek jenuh
efek jevon
efek kemurahan hati
efek kronis
efek kulit
efek langgar pantangan
efek lintas
efek magnus
efek mandela
efek membentuk
efek organisasi
efek paduan
efek pascastres
efek pemanasan
efek pendapatan
efek pengasingan
efek penyejukan
efek plasebo
efek posisi
efek primasi
efek resensi
efek rumah kaca
efek rumah-kaca
efek samping
efek senjata
efek suara
efek substitusi
efek tanduk
efek terbang
efek tiru
efek umker
efek yoyo
efektivitas ransum
efikasi diri akademik
efisiensi aktivitas elektrik
efisiensi energi
efisiensi irigasi
efisiensi makanan
efisiensi skala
efluen industri
efluen pertanian
ego alien
ego bebas konflik
egosentrisme remaja
egrang batok
eisen und blut
ejaan etimologis
ejaan fonemis
ejaan fonetis
ejaan melindo
ejaan pembaharuan
ejaan republik
ejaan suwandi
ejaan van ophuysen
ejaan wilkinson
ejaan yang disempurnakan
ejakulasi dini
ejakulasi prematur psikogenik
eka wastu baladika
eklamsi a
ekologi antariksa
ekologi bahasa
ekologi ekosistem
ekologi habitat
ekologi hewan
ekologi manusia
ekologi pelestarian
ekologi populasi
ekologi produksi
ekologi purbakala
ekologi radiasi
ekologi serangga
ekologi sosial
ekologi taksonomi
ekologi tumbuhan
ekologi tumbuhan pengganggu
ekonom senior
ekonomi bahasa
ekonomi bentuk perusahaan
ekonomi bermatra tunggal
ekonomi biru
ekonomi digital
ekonomi hijau
ekonomi kata
ekonomi kedai
ekonomi kerakyatan
ekonomi kesejahteraan
ekonomi lemah
ekonomi pasar
ekonomi pedesaan
ekonomi perawatan
ekonomi pertanian
ekonomi terpimpin
ekor anjing
ekor barisan
ekor belangkas
ekor berkedal
ekor gemuk
ekor hangus
ekor kelihatan
ekor kelihatan)
ekor kucing
ekor kuda
ekor kuning
ekor kuning pisang
ekor lagu
ekor lipas
ekor panah
ekor pegas
ekor pipi
ekor pulau
ekor tikus
ekor tupai
eksepsi muatan
eksitus pelvis
ekskresi uriner
ekspansi bebas gas
ekspansi horizontal
ekspansi kredit
ekspansi termal
ekspansi vertikal
eksperimen ablasi
eksperimental folklorik
eksperimental universal
eksploitasi ekonomi
eksploitasi seksual
eksplorasi akhir
eksplorasi radioaktif
eksplorasi seismik
eksplosi penduduk
ekspor gelap
ekspresi logika
ekstensi nama berkas
ekstra hati-hati
ekstra keras
ekstrak akar asparagus
ekstrak aorta
ekstrak aprikot
ekstrak aster
ekstrak bengkuang
ekstrak hati
ekstrak jenuh
ekstraksi gigi
ekstraksi informasi
ekuator magnetis
ekuinoks autumnal
ekuinoks vernal
ekuivalen metabolik
ekuivalen retinol
ekuivalensi dinamis
el salvador
elang bangkai
elang belalang
elang bondol
elang gunung
elang hitam
elang jambul
elang jawa
elang laut
elang laut putih
elang malam
elang sikap
elang tikus
elastomer sintetis
electra complex
elektra kompleks
elektrolit kuat
elektrolit lemah
elektron bebas
elektron konkulasi
elektron volt
elektronika padat
elektronika semikonduktor
elemen gambar
elemen mikro
elemen orbit
elemen pemanas
elemen penstabil
elevasi jalan
elevasi surut
elevasi titik nol barometer
elevator timba
eli elat
elok basa
elok budi
elok krn kain berselang
elok lenggang di tempat datar
emang hati
emansipasi wanita
emari ducur
emas bebas
emas biru
emas cokelat
emas epitermal
emas galian
emas hidrotermal
emas hijau
emas hitam
emas juita
emas kerjang
emas kertas
emas khayali
emas kimpal
emas kodok
emas lanar
emas lantak
emas lantakan
emas liplap
emas mentah
emas merah
emas muda
emas murni
emas padahannya
emas padu
emas perak
emas plaser
emas pukal
emas putih
emas sepuluh mutu
emas spt loyang
emas tambang
emas tantangannya (padahannya)
emas tempaan
emas tempawan
emas terupam
emas tongkang
emas tua
emas tulen
emas urai
emas urung
embargo militer
embargo senjata
embun asap
embun beku
embun betina
embun di ujung rumput
embun jantan
embun jelaga
embun lebat
embun pagi
embun rintik
embun upas
emigrasi serangga
emisi karbon
emisi mobil
emosi jenuh
emosi keagamaan
emosi palsu
empal gentong
empat kebenaran mulia
empat lawang
empat likur
empat mata
empat penjuru alam
empat persegi
empat persegi panjang
empat persegi serong
empat puluh hari
empat tepas dunia
empati aditif
emping berantah
emping berdadih
emping terserak hari hujan
empu jari
empu kaki
empu tangan
empulur ampas tebu
en bloc
en face
en gross
en masse
en passant
en profil
en route
en vogue
enak kata diperkatakan
enam belas
enam likur
enam puluh
enau mencari (memanjat) sigai
endapan abisal
endapan berlapis
endapan bijih
endapan cebakan
endapan laut
endapan mineral
endapan pandan
endapan radioaktif
endapan sekunder
endapan sungai
endorsemen media sosial
endorsemen mutlak
endorsemen pinjam nama
endorsemen selebritas
energi aerobik
energi alternatif
energi astral
energi atom
energi bebas
energi bersih
energi galikan
energi geotermal
energi inti
energi kimia
energi kinetik
energi kotor
energi matahari
energi mekanis
energi metabolisme
energi metabolisme basal
energi metabolisme istirahat
energi mimetik
energi nuklir
energi panas
energi pangan
energi pencernaan makanan
energi potensial
energi potensial tersedia
energi psikologi
energi putar
energi radio
energi regangan
energi surya
energi tekan
energi termal
energi termogenesis
energi termogenesis makanan
energi tersinar
enfant terrible
enggang gading
enggang lalu ranting patah
enggang papan
enkripsi data
enteng jodoh
entente cordiale
entri data
entri leksikal
entri pokok
entweder oder
enzim antioksidan
enzim efektif
enzim ekstraseluler
enzim metabolik
enzim pencernaan
eo ipso
era bonanza minyak
era keterbukaan
era pembangunan
era telekomunikasi
ereng gendeng
ergonomika kognitif
erosi air
erosi alamiah
erosi alur
erosi angin
erosi awal
erosi geologis
erosi gigi
erosi glasial
erosi hujan
erosi internal
erosi lembar
erosi lokal
erosi parit
erosi percik
erosi percikan
erosi permukaan
erosi pertanian
erosi selokan
erosi tanah
erot benyot
es bantut
es batu
es bening
es brenibon
es buah campolai
es buah hunkue
es buah tap
es campur
es caruk
es cendol
es cendol kopi
es doger
es goyang
es goyobod
es hanyut
es kering
es kolang-kaling
es krim
es krim neapolitan
es laksmana mengamuk
es lekat
es lilin
es loder
es mambo
es oyen
es pisang ijo
es podeng
es potong
es puter
es rumput laut
es saguer
es sekoteng
es selasih
es selendang mayang
es serpihan
es serut
es tebak
es teh tarik
es teler
esok hari
esok lusa
esprit de corps
esprit des lois
esterase leukosit
estetika ekstatis
estetika lango
estuari baji garam
estuari dataran pesisir
estuari negatif
estuari positif
estuari tektonik
et alia
et cetera
et sequentes
etai watarek
etik pembangunan
etika bisnis
etimologi rakyat
etinil estradiol
etiologi kejahatan
etnografi komunikasi
etos kebudayaan
etos kerja
eutanasia aktif
eutanasia pasif
evaluasi dinamik
evaluasi internal
evaluasi mutu
evaluasi penggamakan
evapotranspirasi efektif
evolusi filetik
evolusi masyarakat
ewuh pekewuh
ex cathedra
ex gratia
ex libris
ex nunc
ex officio
ex oriente lux
ex post facto
ex situ
ex tunc
exceptio probat (firmat) regulam
exchange of letters
exempli gratia
explication de texte
exploitation de lâ€™homme par lâ€™homme
extension course
faal getah bening
fabel personal
fabula atelana
fabula preleksta
fabula tabernasia
fabula togata
fail komputer
fail terkunci
fait accompli
fajar kizib
fajar menyingsing
fajar sadik
fajar senja
fajar senja astronomi
fajar senja nyata
fajar sidik
fakir miskin
faktor abiotik
faktor anti uban
faktor antihemofilik
faktor biotik
faktor bujur
faktor derau
faktor edafilik
faktor ekologi
faktor ekonomi
faktor ekstrinsik
faktor fungsional
faktor iklim
faktor intrinsik
faktor kebetulan
faktor keruh
faktor koagulasi
faktor koagulasi ix
faktor koagulasi viii
faktor konversi
faktor konversi energi
faktor konversi nitrogen
faktor lingkungan
faktor lintang
faktor motivasi
faktor muai
faktor muat
faktor nekrosis tumor
faktor normatif berdasarkan sejarah
faktor normatif berdasarkan umur
faktor pembatas
faktor penarik
faktor pendorong
faktor persekutuan
faktor produksi
faktor sukses kritis
faktor susut
faktor toleransi glukosa
faktur bervisa
faktur dagang
faktur konsuler
faktur penjualan
fan fiksi
fantasi biologis
fantasi seksual
fardu ain
fardu kifayah
fará¸u gairu muâ€™akkad
fase antarglasial
fase artikulasi
fase asimptomatik
fase dekompensasi
fase kompensasi
fase kompetisi
fase kronik
fase mati
fase prapensiun
fase reorientasi
fase simptomatik
fase telogen
fase warna
fasih lidah
fasilitas diplomatik
fasilitas diskonto
fasilitas kesehatan
fasilitas likuiditas
fasilitas neuromuskular proprioseptif
fasilitas rawat rumah
fasilitas sosial
fasilitas umum
fasilitasi sosial
fauna identitas
femme fatale
femme savante
fenomena gunung es
fermen. ta. tif
fertilitas diferensial
feses putih
festival cap go me
festival musik
fesyen jalanan
fetosa umane
fiat experimentum in corpore vili
fiat insertio
figur bermakna
figur karakter
figur publik
fiksasi nitrogen
fiksi fan
fiksi ilmiah
fiksi mini
fiksi sains
filamen poliester
filet darne
filet delais
filet gujon
filet gulung
filet lipat
filet mignon
filet popit
filet troncom
filisida altruistik
film adaptasi
film aksi hidup
film alternatif
film arus utama
film autobiografi
film b
film biografi
film biru
film bisu
film dialog
film dokumenter
film eksploitasi
film fiksi mini
film formulaik
film horor
film independen
film indi
film kartun
